SMILES,SPLIT
CCc1c[nH]nnc1=N,test
C#Cc1nocc1CC,train
CCc1conc1C#N,train
CC1C=CC(C)C1C,train
CCc1conc1CC,train
CCc1conc1CO,train
CCc1conc1NC,train
CCc1conc1OC,train
CCc1concc1=N,train
CCc1concc1=O,train
CCc1connc1=N,train
CCc1connc1=O,test
CCc1nc(=N)cn[nH]1,train
CCc1nc(=N)cno1,train
CC1C=CC(C)C1O,train
CCc1nc(=N)nn[nH]1,train
CCc1nc(=N)nno1,train
CCc1cn[nH]c(=N)n1,train
CCc1nn[nH]c(=N)n1,train
CCc1cnoc(=N)n1,train
CCc1nnoc(=N)n1,train
C#Cc1n[nH]c(CC)n1,train
C#Cc1noc(CC)n1,train
CCc1nc(C#N)no1,train
CCc1nc(=O)cno1,train
CC1C=CC(O)C1C,train
CCc1nc(=O)nno1,train
CCc1cn[nH]c(=O)n1,train
CCc1nn[nH]c(=O)n1,train
CCc1cnoc(=O)n1,train
CCc1nnoc(=O)n1,train
CCc1nc(C)nn1C,test
CCc1n[nH]c(CC)n1,train
CCc1noc(CC)n1,train
CCc1nc(CO)n[nH]1,test
CC1C=CC(O)C1O,train
CCc1nc(CO)no1,train
CCc1nc(N)nn1C,train
CCc1nc(NC)n[nH]1,train
CCc1nc(NC)no1,train
CCc1nc(O)nn1C,test
CCc1nc(OC)n[nH]1,train
CCc1nc(OC)no1,train
CCc1ncc(C)nn1,train
CCc1ncc(N)nn1,train
CCc1ncc(O)nn1,train
OC1C=CC(O)C1O,train
CCc1ncn[nH]c1=N,train
CCc1ncn[nH]c1=O,train
CCc1ncnoc1=N,test
CCc1ncnoc1=O,train
CCc1nn(C)c(=N)o1,test
CCc1nn(C)c(=O)[nH]1,train
CCc1nn(C)c(=O)o1,test
CCc1cc(C)n(C)n1,train
CCc1nc(C)n(C)n1,train
CC1=CCC(O)C1=O,train
CCc1cc(N)n(C)n1,train
CCc1nc(N)n(C)n1,train
CCc1cc(O)n(C)n1,train
CCc1nc(O)n(C)n1,train
CCc1nn(C)cc1C,train
CCc1nn(C)cc1N,train
CCc1nn(C)cc1O,train
CCc1nn(C)nc1C,train
CCc1nn(C)nc1N,train
CCc1nn(C)nc1O,train
NC(=O)C#CCO,train
CC1=CCC(C)C1=O,train
CCc1cc2n(n1)CC2,train
CCc1nc2n(n1)CC2,test_scaffolds
CCc1nnc(CC)[nH]1,train
CCc1nnc(CC)o1,train
C#Cc1cc(CC)n[nH]1,train
CCc1cc(C#N)[nH]n1,train
CC1CN=C(N)C1=O,train
CCc1ccc(=N)[nH]n1,train
CCc1ncc(=N)[nH]n1,train
CCc1cnc(=N)[nH]n1,train
CCc1ccc(=O)[nH]n1,train
CCc1ncc(=O)[nH]n1,train
CCc1n[nH]c(=O)n1C,train
CCc1cnc(=O)[nH]n1,train
CCc1n[nH]c(C)c1C,train
CCc1n[nH]c(C)c1N,train
CCc1n[nH]c(C)c1O,train
CC1=CCN(C)C1=O,train
CCc1cc(CO)[nH]n1,train
CCc1n[nH]c(CO)n1,train
CCc1n[nH]c(N)c1C,train
CCc1n[nH]c(N)c1N,train
CCc1n[nH]c(N)c1O,train
CCc1cc(NC)[nH]n1,train
CCc1n[nH]c(NC)n1,train
CCc1n[nH]c(O)c1C,train
CCc1n[nH]c(O)c1N,train
NC1=NCC(O)C1=O,train
CCc1n[nH]c(O)c1O,train
CCc1cc(OC)[nH]n1,train
C#Cc1c[nH]nc1CC,train
CCc1n[nH]cc1C#N,test
CCc1n[nH]cc1CO,train
CCc1n[nH]cc1NC,train
CCc1n[nH]cc1OC,train
CCc1n[nH]ccc1=O,train
CCc1n[nH]cnc1=N,test
CC1=CCC(O)C1O,train
C#Cc1n[nH]nc1CC,train
CCc1n[nH]nc1C#N,train
CCc1n[nH]nc1CC,train
CCc1n[nH]nc1CO,train
CCc1n[nH]nc1NC,train
CCc1n[nH]nc1OC,train
CCc1n[nH]ncc1=N,train
CCc1n[nH]nnc1=N,train
C#Cc1cc(CC)no1,train
CC1=CCC(O)C1C,train
CCc1cc(C#N)on1,train
CCc1ccc(=N)on1,train
CCc1ncc(=N)on1,train
CCc1noc(=N)n1C,train
CCc1cnc(=N)on1,train
C#Cc1nc(CC)no1,train
CCc1noc(C#N)n1,train
CCc1ccc(=O)on1,train
CCc1ncc(=O)on1,train
CCc1noc(=O)n1C,test
CC1=CCC(C)C1C,train
CCc1cnc(=O)on1,train
CCc1noc(C)c1C,train
CCc1noc(C)c1N,train
CCc1noc(CN)n1,train
CCc1cc(CO)on1,train
CCc1noc(CO)n1,train
CCc1noc(N)c1C,train
CCc1noc(N)c1N,train
CC1=CCC(C)C1O,train
CCc1cc(NC)on1,train
CCc1noc(NC)n1,train
CCc1noc(=NC)o1,train
CCc1cc(OC)on1,train
CCc1noc(OC)n1,test
C#Cc1conc1CC,train
CCc1nocc1C#N,train
CCc1nocc1CO,train
CCc1nocc1NC,train
CCc1nocc1OC,train
CCc1noccc1=N,train
CCc1noccc1=O,train
CCc1nocnc1=N,train
CCc1nocnc1=O,train
C#Cc1nonc1CC,train
CCc1nonc1C#N,train
CCc1nonc1CC,train
CCc1nonc1CO,train
CC1CNC(=N)C1=O,train
CCc1nonc1NC,train
CCc1nonc1OC,train
CCc1noncc1=N,train
CCc1noncc1=O,train
CCc1nonnc1=N,train
CCc1nonnc1=O,train
CCC1Cc2ccnn21,train
CCC1Cc2cnnn21,train
CCC1Cc2ncnn21,test_scaffolds
CCC1Cn2nccc21,train
CC1CNC(=O)C1=O,train
CCC1Cn2ncnc21,test_scaffolds
CCC1Cn2nncc21,train
CCCc1[nH]ncc1C,train
CCCc1oncc1C,train
CCCc1[nH]nnc1C,train
CCCc1onnc1C,train
CCCc1cn[nH]c1C,train
CCCc1nn[nH]c1C,train
CCCc1cnoc1C,train
CCCc1nnoc1C,train
CC1COC(=N)C1=O,train
CCCc1[nH]ncc1N,train
CCCc1oncc1N,test
CCCc1[nH]nnc1N,test
CCCc1onnc1N,train
CCCc1cn[nH]c1N,train
CCCc1nn[nH]c1N,train
CCCc1cnoc1N,train
CCCc1nnoc1N,train
CCCc1[nH]ncc1O,train
CCCc1[nH]nnc1O,train
CC1COC(=O)C1=O,train
CCCc1onnc1O,train
CCCc1cn[nH]c1O,train
CCCc1cc(C)n[nH]1,train
CCCc1cc(C)no1,train
CCCc1cc(N)n[nH]1,train
CCCc1cc(N)no1,test
CCCc1cc(O)n[nH]1,train
CCCc1cc(O)no1,train
CCCc1ccnn1C,train
CCCc1cnn(C)c1,train
CCCc1cn(C)nn1,train
CCCc1cncnn1,train
CCCc1cnncn1,train
CCCc1cnnn1C,train
CCCc1cnnnn1,train
CCCc1c[nH]nc1C,train
CCCc1c[nH]nc1N,train
CCCc1c[nH]nc1O,train
CCCc1conc1C,train
CCCc1conc1N,train
CCCc1conc1O,train
CCCc1nc(C)n[nH]1,train
CCCc1nc(C)no1,train
CCCc1nc(N)n[nH]1,train
CCCc1nc(N)no1,train
CCCc1nc(O)n[nH]1,test
CCCc1nc(O)no1,train
CCCc1nccnn1,train
CCCc1ncnn1C,train
CCCc1ncnnn1,train
CN1CCC(=O)C1=N,train
CCCc1ccn(C)n1,train
CCCc1ncn(C)n1,train
CCCc1cnn(C)n1,train
CCCc1nnn(C)n1,train
CCCc1n[nH]c(=O)[nH]1,test
CCCc1n[nH]c(=O)o1,train
CCCc1cc(C)[nH]n1,train
CCCc1n[nH]c(C)n1,train
CCCc1cc(N)[nH]n1,train
CCCc1n[nH]c(N)n1,train
CN1CCC(=O)C1=O,train
CCCc1cc(O)[nH]n1,test
CCCc1n[nH]cc1C,train
CCCc1n[nH]cc1N,train
CCCc1n[nH]cc1O,train
CCCc1n[nH]nc1C,train
CCCc1n[nH]nc1N,train
CCCc1n[nH]nc1O,train
CCCc1noc(=N)o1,train
CCCc1noc(=O)[nH]1,train
CCCc1noc(=O)o1,train
CCCc1cc(C)on1,train
CCCc1noc(C)n1,train
CCCc1cc(N)on1,train
CCCc1noc(N)n1,train
CCCc1nocc1C,train
CCCc1nocc1N,train
CCCc1nonc1C,test
CCCc1nonc1N,train
CCCCc1ccn[nH]1,train
CCCCc1ccno1,train
N=C1NCC(O)C1=O,train
CCCCc1cnn[nH]1,train
CCCCc1cnno1,test
CCCCc1cn[nH]c1,train
CCCCc1c[nH]nn1,train
CCCCc1cnoc1,test
CCCCc1conn1,train
CCCCc1ncn[nH]1,train
CCCCc1ncno1,train
CCCCc1cc[nH]n1,train
CCCCc1nc[nH]n1,train
O=C1NCC(O)C1=O,train
CCCCc1cn[nH]n1,train
CCCCc1nn[nH]n1,test
CCCCc1ccon1,train
CCCCc1ncon1,train
CCCCc1cnon1,train
CCCCc1nnon1,train
CCCCn1cccn1,train
CCCCn1ccnn1,train
CCCCn1cncn1,train
CCCCn1cnnc1,train
CC(C)C#CCO,train
N=C1OCC(O)C1=O,train
CCCCn1cnnn1,train
CCCCn1nccn1,train
CCCCn1ncnn1,train
CCCCn1nnnn1,train
CCCn1cc(C)cn1,train
CCCn1cc(C)nn1,train
CCCn1cc(N)cn1,train
CCCn1cc(N)nn1,train
CCCn1cc(O)cn1,train
CCCn1cc(O)nn1,train
O=C1OCC(O)C1=O,train
CCCn1ccc(C)n1,train
CCCn1ccc(N)n1,train
CCCn1ccc(O)n1,train
CCCn1cnc(C)n1,train
CCCn1cnc(N)n1,train
CCCn1cnc(O)n1,train
CCCn1cn[nH]c1=O,train
CCCn1cnoc1=N,train
CCCn1cnoc1=O,train
CCCn1ncc(C)n1,test
CC1C(=O)CCC1O,train
CCCn1ncc(N)n1,train
CCCn1ncc(O)n1,test
CCCn1nccc1C,test
CCCn1nccc1N,train
CCCn1nccc1O,train
CCCn1ncnc1C,train
CCCn1ncnc1N,train
CCCn1ncnc1O,train
CCCn1nc[nH]c1=O,train
CCCn1ncoc1=N,train
CC1C(=O)NCC1O,train
CCCn1ncoc1=O,test
CCCn1nnc(C)n1,train
CCCn1nnc(N)n1,train
CCCn1nnc(O)n1,train
CCCn1nncc1C,train
CCCn1nncc1N,train
CCCn1nncc1O,train
CCCn1nn[nH]c1=N,train
CCCn1nn[nH]c1=O,train
CCCn1nnoc1=N,train
CC1C(=N)OCC1O,train
CCCn1nnoc1=O,train
CCCN=c1[nH]cno1,train
CCCN=c1[nH]nn[nH]1,train
CCCN=c1ocno1,train
CCCN=c1onno1,train
CCCNc1ccn[nH]1,train
CCCNc1ccno1,train
CCCNc1cnn[nH]1,train
CCCNc1cnno1,train
CCCNc1cn[nH]c1,train
CC1C(=O)OCC1O,train
CCCNc1c[nH]nn1,test
CCCNc1cnoc1,train
CCCNc1conn1,train
CCCNc1ncn[nH]1,train
CCCNc1ncno1,train
CCCNc1cc[nH]n1,train
CCCNc1nc[nH]n1,test
CCCNc1cn[nH]n1,train
CCCNc1nn[nH]n1,train
CCCNc1ccon1,train
CC1CCC(=O)C1C,train
CCCNc1ncon1,train
CCCNc1cnon1,train
CCCNc1nnon1,train
CCCOc1ccn[nH]1,train
CCCOc1ccno1,test
CCCOc1cnno1,train
CCCOc1cn[nH]c1,train
CCCOc1c[nH]nn1,train
CCCOc1cnoc1,train
CCCOc1conn1,train
CC1CCC(=O)C1O,train
CCCOc1ncno1,train
CCCOc1cc[nH]n1,train
CCCOc1nc[nH]n1,test
CCCOc1cn[nH]n1,train
CCCOc1nn[nH]n1,train
CCCOc1ccon1,test
CCCOc1ncon1,train
CCCOc1cnon1,train
CCCOc1nnon1,train
CCN(C)c1ccn[nH]1,train
CC1CCC(=O)N1C,test
CCN(C)c1ccno1,train
CCN(C)c1cnn[nH]1,train
CCN(C)c1cnno1,train
CCN(C)c1cn[nH]c1,train
CCN(C)c1c[nH]nn1,train
CCN(C)c1cnoc1,train
CCN(C)c1conn1,test
CCN(C)c1ncn[nH]1,train
CCN(C)c1ncno1,train
CCN(C)c1cc[nH]n1,train
CC1CNC(=O)C1C,train
CCN(C)c1nc[nH]n1,train
CCN(C)c1cn[nH]n1,train
CCN(C)c1nn[nH]n1,train
CCN(C)c1ccon1,train
CCN(C)c1ncon1,train
CCN(C)c1cnon1,train
CCN(C)c1nnon1,train
CCn1c(O)n[nH]c1=N,train
CCn1c(C)noc1=N,test
CCn1c(N)noc1=N,train
CC(O)C#CCO,train
CC1CNC(=O)C1O,train
CCn1c(O)noc1=N,train
CCn1c(C)n[nH]c1=O,train
CCn1c(N)n[nH]c1=O,train
CCn1c(O)n[nH]c1=O,train
CCn1c(C)noc1=O,train
CCn1c(N)noc1=O,train
CCn1c(C)nnc1C,train
CCn1c(N)nnc1N,train
CCn1c(O)nnc1O,train
CCn1cc(C)c(C)n1,test
CC1CNC(=O)N1C,test
CCn1cc(C)c(N)n1,train
CCn1cc(C)c(O)n1,train
C#Cc1cnn(CC)c1,train
CCn1cc(C#N)cn1,train
CCc1cnn(CC)c1,train
CCc1cn(CC)nn1,train
CCn1cc(CO)cn1,train
CCn1cc(CO)nn1,train
CC1COC(=N)C1C,train
CCn1cc(N)c(C)n1,train
CCn1cc(N)c(N)n1,train
CCn1cc(N)c(O)n1,train
C#Cc1cn(CC)nn1,train
CCn1cc(C#N)nn1,train
CCn1cc(NC)cn1,train
CCn1cc(NC)nn1,test
CCn1cc(O)c(C)n1,train
CCn1cc(OC)cn1,train
CCn1cc(OC)nn1,train
CC1COC(=N)C1O,train
CCn1ccc(=N)nn1,train
C#Cc1ccn(CC)n1,test
CCn1ccc(C#N)n1,train
CCn1ccc(=O)cn1,test
CCn1ccc(=O)nn1,train
CCc1ccn(CC)n1,train
CCn1ccc(CO)n1,train
CCn1ccc(NC)n1,train
CCn1ccc(OC)n1,test
CC1COC(=O)C1C,train
CCn1cnc(=N)cn1,train
CCn1cnc(=N)nn1,train
C#Cc1ncn(CC)n1,train
CCn1cnc(C#N)n1,train
CCn1cnc(=O)cn1,train
CCn1cnc(=O)nn1,test
CCc1ncn(CC)n1,train
CCn1cnc(CO)n1,train
CCn1cnc(NC)n1,train
CC1COC(=O)C1O,train
CCn1cnc(OC)n1,train
CCn1cnn(C)c1=O,test
CCn1cnoc1=NC,train
CCn1nc(C)c(C)n1,test
CCn1nc(C)c(N)n1,train
CCn1nc(C)c(O)n1,train
CCn1nc(C)cc1C,train
CCn1nc(C)cc1N,train
CCn1nc(C)cc1O,train
CCn1nc(C)nc1C,train
CC1COC(=O)N1C,train
CCn1nc(C)nc1N,train
CCn1nc(C)nc1O,train
CCn1nc(C)[nH]c1=O,train
CCn1nc(C)oc1=N,train
CCn1nc(C)oc1=O,train
CCn1nc(N)c(N)n1,train
CCn1nc(N)c(O)n1,train
CCn1nc(N)cc1C,train
CCn1nc(N)cc1N,train
CCn1nc(N)cc1O,train
CC1C(=O)CCN1C,train
CCn1nc(N)nc1C,train
CCn1nc(N)nc1N,train
CCn1nc(N)nc1O,train
CCn1nc(N)[nH]c1=O,train
CCn1nc(N)oc1=N,train
CCn1nc(N)oc1=O,train
CCn1nc(O)c(O)n1,test
CCn1nc(O)cc1C,train
CCn1nc(O)cc1N,train
CCn1nc(O)cc1O,train
CC1NCC(=O)C1O,train
CCn1nc(O)nc1C,train
CCn1nc(O)nc1N,train
CCn1nc(O)nc1O,train
CCn1nc(O)[nH]c1=N,train
CCn1nc(O)[nH]c1=O,train
CCn1nc(O)oc1=N,train
CCn1nc(O)oc1=O,train
CCn1ncc(=N)cn1,train
CCn1ncc(=N)nn1,train
C#Cc1cnn(CC)n1,train
CC1OCC(=O)C1C,train
CCn1ncc(C#N)n1,test
CCn1ncc(=O)cn1,train
CCn1ncc(=O)nn1,train
CCn1ncc(C)c1C,train
CCn1ncc(C)c1N,train
CCn1ncc(C)c1O,test
CCc1cnn(CC)n1,train
CCn1ncc(CO)n1,train
CCn1ncc(N)c1C,train
CCC#CC(C)C,train
CC1OCC(=O)C1O,train
CCn1ncc(N)c1N,train
CCn1ncc(N)c1O,train
CCn1ncc(NC)n1,train
CCn1ncc(O)c1C,test
CCn1ncc(O)c1N,train
CCn1ncc(O)c1O,test
CCn1ncc(OC)n1,train
C#Cc1ccnn1CC,test
CCn1nccc1C#N,train
NC1C(=O)OCC1O,test
CCc1ccnn1CC,train
CCn1nccc1CO,train
CCn1nccc1NC,train
CCn1nccc1OC,train
CCn1ncccc1=N,train
CCn1ncccc1=O,train
CCn1nccnc1=N,train
CCn1nccnc1=O,test
CCn1ncn(C)c1=O,train
C#Cc1ncnn1CC,train
O=C1CCC(O)C1O,train
CCn1ncnc1C#N,train
CCc1ncnn1CC,train
CCn1ncnc1CO,train
CCn1ncnc1NC,train
CCn1ncnc1OC,train
CCn1ncncc1=N,train
CCn1ncncc1=O,train
CCn1ncoc1=NC,test
CCn1nnc(=N)nn1,train
O=C1NCC(O)C1O,train
C#Cc1nnn(CC)n1,train
CCn1nnc(C#N)n1,train
CCn1nnc(=O)nn1,train
CCn1nnc(C)c1C,train
CCn1nnc(C)c1N,train
CCn1nnc(C)c1O,train
CCc1nnn(CC)n1,train
CCn1nnc(CO)n1,test
CCn1nnc(N)c1C,train
N=C1OCC(O)C1O,train
CCn1nnc(N)c1N,train
CCn1nnc(N)c1O,train
CCn1nnc(NC)n1,train
CCn1nnc(O)c1C,train
CCn1nnc(O)c1N,train
CCn1nnc(O)c1O,train
CCn1nnc(OC)n1,train
C#Cc1cnnn1CC,test
CCn1nncc1C#N,train
O=C1OCC(O)C1O,test
CCc1cnnn1CC,train
CCn1nncc1CO,train
CCn1nncc1NC,train
CCn1nncc1OC,train
CCn1nnccc1=N,test
CCn1nnccc1=O,train
CCn1nncnc1=N,train
CCn1nncnc1=O,train
CCn1nnn(C)c1=N,train
CCn1nnn(C)c1=O,train
CC1=C(C)C(O)CC1,train
CCn1nn[nH]c1=NC,train
CCn1nnoc1=NC,train
CCN=c1cc[nH]nc1,train
CCN=c1cc[nH]nn1,train
CCN=c1cconc1,train
CCN=c1cconn1,train
CCN=c1cn[nH]cn1,train
CCN=c1cn[nH]nc1,train
CCN=c1cn[nH]nn1,train
CCN=c1cnocn1,train
CC1=C(C)C(C)CC1,train
CCN=c1cnonc1,test
CCN=c1cnonn1,train
CCN=c1nc[nH]nn1,train
CCN=c1nconn1,train
CCN=c1nn[nH]nn1,train
CCN=c1nnonn1,train
CCN=c1[nH]c(C)no1,train
CCN=c1[nH]c(O)no1,test
CCN=c1[nH]nc(O)[nH]1,train
CCN=c1cccn[nH]1,train
CC1=C(C)C(C)OC1,train
CCN=c1nccn[nH]1,train
CCN=c1cncn[nH]1,train
CCN=c1ccnn[nH]1,train
CCN=c1ncnn[nH]1,train
CCN=c1[nH]nnn1C,train
CCN=c1ocnn1C,train
CCN=c1onc(C)o1,train
CCN=c1onc(N)o1,train
CCN=c1onc(O)o1,train
CCN=c1cccno1,train
CC1CCC(C)C1=O,train
CCN=c1nccno1,train
CCN=c1oncn1C,train
CCN=c1cncno1,train
CCN=c1ccnno1,train
CCN=c1ncnno1,train
CCN=c1onnn1C,train
CCNc1[nH]ncc1C,train
CCNc1oncc1C,train
CCNc1[nH]nnc1C,train
CCNc1onnc1C,train
CCC#CC(C)O,train
CC1CCC(O)C1=O,train
CCNc1cn[nH]c1C,train
CCNc1nn[nH]c1C,train
CCNc1cnoc1C,train
CCNc1nnoc1C,train
CCNc1[nH]ncc1N,train
CCNc1oncc1N,train
CCNc1[nH]nnc1N,train
CCNc1onnc1N,train
CCNc1cn[nH]c1N,train
CCNc1nn[nH]c1N,train
CC1CCN(C)C1=O,train
CCNc1cnoc1N,train
CCNc1nnoc1N,train
CCNc1[nH]ncc1O,test
CCNc1[nH]nnc1O,test
CCNc1onnc1O,train
CCNc1cn[nH]c1O,train
CCNc1nn[nH]c1O,train
CCNc1cc(C)n[nH]1,train
CCNc1cc(C)no1,train
CCNc1cc(N)n[nH]1,test
CC1COC(C)C1=O,train
CCNc1cc(N)no1,train
CCNc1cc(O)n[nH]1,test
CCNc1cc(O)no1,train
CCNc1ccnn1C,train
CCNc1cnn(C)c1,train
CCNc1cn(C)nn1,test
CCNc1cncnn1,test
CCNc1cnncn1,train
CCNc1cnnn1C,test
CCNc1cnnnn1,train
CC1NCC(O)C1=O,train
CCNc1c[nH]nc1C,train
CCNc1c[nH]nc1N,test
CCNc1c[nH]nc1O,train
CCNc1conc1C,test
CCNc1conc1N,train
CCNc1conc1O,train
CCNc1nc(C)n[nH]1,train
CCNc1nc(C)no1,train
CCNc1nc(N)n[nH]1,train
CCNc1nc(N)no1,train
CC1OCC(O)C1=O,train
CCNc1nc(O)n[nH]1,test
CCNc1nc(O)no1,test
CCNc1nccnn1,train
CCNc1ncnn1C,train
CCNc1ncnnn1,train
CCNc1ccn(C)n1,train
CCNc1ncn(C)n1,train
CCNc1cnn(C)n1,train
CCNc1nnn(C)n1,train
CCNc1n[nH]c(=O)[nH]1,train
CN1CCC(O)C1=O,train
CCNc1n[nH]c(=O)o1,train
CCNc1cc(C)[nH]n1,train
CCNc1n[nH]c(C)n1,train
CCNc1cc(N)[nH]n1,train
CCNc1n[nH]c(N)n1,train
CCNc1cc(O)[nH]n1,train
CCNc1n[nH]c(O)n1,train
CCNc1n[nH]cc1C,train
CCNc1n[nH]cc1N,test
CCNc1n[nH]nc1C,train
CN1CCN(C)C1=O,train
CCNc1n[nH]nc1N,train
CCNc1n[nH]nc1O,train
CCNc1noc(=N)[nH]1,train
CCNc1noc(=N)o1,train
CCNc1noc(=O)[nH]1,train
CCNc1noc(=O)o1,test
CCNc1cc(C)on1,train
CCNc1noc(C)n1,train
CCNc1cc(N)on1,train
CCNc1noc(N)n1,train
O=C1C(O)CCC1O,train
CCNc1nocc1C,train
CCNc1nocc1N,train
CCNc1nonc1C,test
CCNc1nonc1N,train
CCNCc1ncno1,train
CCNCc1nc[nH]n1,train
CCNCc1ncon1,train
CCNCc1nnon1,train
CCOc1[nH]ncc1C,train
CCOc1oncc1C,train
CC1C(O)CCC1O,train
CCOc1[nH]nnc1C,train
CCOc1onnc1C,train
CCOc1cn[nH]c1C,train
CCOc1nn[nH]c1C,train
CCOc1cnoc1C,train
CCOc1nnoc1C,train
CCOc1[nH]ncc1N,train
CCOc1oncc1N,train
CCOc1[nH]nnc1N,train
CCOc1onnc1N,train
CC1CCC(C)C1C,train
CCOc1cn[nH]c1N,train
CCOc1nn[nH]c1N,train
CCOc1cnoc1N,train
CCOc1nnoc1N,test
CCOc1[nH]ncc1O,train
CCOc1onnc1O,train
CCOc1cn[nH]c1O,train
CCOc1nn[nH]c1O,train
CCOc1cc(C)n[nH]1,train
CCOc1cc(C)no1,train
N#CCCO,test
COC=NC(C)C,train
CC1CCC(C)C1O,train
CCOc1cc(N)n[nH]1,train
CCOc1cc(N)no1,train
CCOc1cc(O)n[nH]1,train
CCOc1cc(O)no1,train
CCOc1ccnn1C,test
CCOc1cnn(C)c1,train
CCOc1cn(C)nn1,train
CCOc1cncnn1,train
CCOc1cnncn1,test
CCOc1cnnn1C,train
CC1CCC(O)C1C,train
CCOc1cnnnn1,train
CCOc1c[nH]nc1C,test
CCOc1c[nH]nc1N,train
CCOc1c[nH]nc1O,train
CCOc1conc1C,train
CCOc1conc1N,train
CCOc1conc1O,train
CCOc1nc(C)no1,train
CCOc1nc(N)n[nH]1,train
CCOc1nc(N)no1,train
CC1CCC(O)C1O,test
CCOc1nc(O)no1,train
CCOc1nccnn1,test
CCOc1ncnn1C,train
CCOc1ncnnn1,train
CCOc1ccn(C)n1,train
CCOc1ncn(C)n1,train
CCOc1cnn(C)n1,train
CCOc1nnn(C)n1,train
CCOc1n[nH]c(=N)[nH]1,train
CCOc1n[nH]c(=O)[nH]1,train
CC1COC(C)C1C,train
CCOc1cc(C)[nH]n1,train
CCOc1n[nH]c(C)n1,train
CCOc1cc(N)[nH]n1,train
CCOc1n[nH]c(N)n1,train
CCOc1n[nH]cc1C,train
CCOc1n[nH]cc1N,train
CCOc1n[nH]cc1O,train
CCOc1n[nH]nc1C,train
CCOc1n[nH]nc1N,train
CCOc1n[nH]nc1O,train
CC1COC(C)C1O,train
CCOc1noc(=N)o1,train
CCOc1noc(=O)[nH]1,train
CCOc1noc(=O)o1,train
CCOc1cc(C)on1,train
CCOc1noc(C)n1,train
CCOc1cc(N)on1,train
CCOc1noc(N)n1,train
CCOc1nocc1C,train
CCOc1nocc1N,train
CCOc1nonc1C,test
CC1OCC(O)C1C,train
CCOc1nonc1N,train
CCOCc1ccn[nH]1,train
CCOCc1ccno1,train
CCOCc1cnn[nH]1,train
CCOCc1cnno1,train
CCOCc1cn[nH]c1,train
CCOCc1c[nH]nn1,train
CCOCc1cnoc1,train
CCOCc1conn1,train
CCOCc1ncn[nH]1,train
CC1OCC(O)C1O,train
CCOCc1ncno1,train
CCOCc1cc[nH]n1,train
CCOCc1nc[nH]n1,test
CCOCc1cn[nH]n1,train
CCOCc1ccon1,train
CCOCc1ncon1,test
CCOCc1cnon1,train
CCOCc1nnon1,train
Cc1cn[nH]c1N(C)C,test
Cc1cnoc1N(C)C,train
OC1CCC(O)C1O,train
Cc1nn[nH]c1N(C)C,train
Cc1nnoc1N(C)C,train
Cc1[nH]ncc1N(C)C,train
Cc1[nH]nnc1N(C)C,train
Cc1oncc1N(C)C,train
Cc1onnc1N(C)C,test
CN(C)c1[nH]ncc1N,train
CN(C)c1oncc1N,train
CN(C)c1[nH]nnc1N,test
CN(C)c1onnc1N,train
CC12CCC1CC2=O,train
CN(C)c1cn[nH]c1N,train
CN(C)c1nn[nH]c1N,train
CN(C)c1cnoc1N,train
CN(C)c1nnoc1N,train
CN(C)c1[nH]ncc1O,train
CN(C)c1[nH]nnc1O,train
CN(C)c1onnc1O,train
CN(C)c1cn[nH]c1O,train
CN(C)c1nn[nH]c1O,train
Cc1cc(N(C)C)[nH]n1,train
CC12CCC1NC2=O,train
Cc1cc(N(C)C)on1,train
CN(C)c1cc(N)n[nH]1,train
CN(C)c1cc(N)no1,train
CN(C)c1cc(O)n[nH]1,train
CN(C)c1cc(O)no1,train
CN(C)c1ccnn1C,train
CN(C)c1cnn(C)c1,train
CN(C)c1cn(C)nn1,train
CN(C)c1cncnn1,train
CN(C)c1cnncn1,train
CC12CCC1OC2=N,train
CN(C)c1cnnn1C,train
CN(C)c1cnnnn1,train
Cc1n[nH]cc1N(C)C,train
CN(C)c1c[nH]nc1N,train
CN(C)c1c[nH]nc1O,test
Cc1nocc1N(C)C,train
CN(C)c1conc1N,train
CN(C)c1conc1O,train
Cc1n[nH]c(N(C)C)n1,train
Cc1noc(N(C)C)n1,train
CC12CCC1OC2=O,test
CN(C)c1nc(N)n[nH]1,train
CN(C)c1nc(N)no1,train
CN(C)c1nc(O)n[nH]1,train
CN(C)c1nc(O)no1,train
CN(C)c1nccnn1,train
CN(C)c1ncnn1C,train
CN(C)c1ncnnn1,test
CN(C)c1ccn(C)n1,train
CN(C)c1ncn(C)n1,train
CN(C)c1cnn(C)n1,train
CC12CCN1CC2=O,test
CN(C)c1nnn(C)n1,train
CN(C)c1n[nH]c(=O)[nH]1,train
CN(C)c1n[nH]c(=O)o1,train
Cc1cc(N(C)C)n[nH]1,train
Cc1nc(N(C)C)n[nH]1,train
CN(C)c1cc(N)[nH]n1,train
CN(C)c1n[nH]c(N)n1,train
CN(C)c1cc(O)[nH]n1,train
CN(C)c1n[nH]c(O)n1,train
Cc1c[nH]nc1N(C)C,train
CC12COC1CC2=O,test
CN(C)c1n[nH]cc1N,train
Cc1n[nH]nc1N(C)C,train
CN(C)c1n[nH]nc1N,train
CN(C)c1n[nH]nc1O,train
CN(C)c1noc(=N)[nH]1,train
CN(C)c1noc(=N)o1,train
CN(C)c1noc(=O)[nH]1,train
CN(C)c1noc(=O)o1,train
Cc1cc(N(C)C)no1,train
Cc1nc(N(C)C)no1,train
